student_id,step,timestamp,concept,skill,item_id,irt_difficulty_b,irt_discrimination_a,student_theta,prior_mastery,is_correct,response_time_sec
STU_0031,47,2026-02-13T23:46:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.243,1.576,-0.923,0.082,0,60
STU_0031,48,2026-02-13T23:50:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.726,1.386,-0.943,0.315,0,29
STU_0031,49,2026-02-13T23:55:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_004,0.697,1.546,-0.963,0.163,0,52
STU_0031,50,2026-02-13T23:57:00+00:00,Control Flow & Generators,Python,ITEM_CONT_003,-0.514,1.28,-0.983,0.36,1,47
STU_0032,1,2026-01-30T21:00:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _005,1.036,1.191,0.172,0.106,0,63
STU_0032,2,2026-01-30T21:02:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_008,0.166,1.692,0.152,0.211,0,43
STU_0032,3,2026-01-30T21:06:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.532,1.798,0.132,0.17,1,41
STU_0032,4,2026-01-30T21:08:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_007,0.387,1.616,0.202,0.075,1,49
STU_0032,5,2026-01-30T21:11:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _003,1.148,1.644,0.272,0.095,1,54
STU_0032,6,2026-01-30T21:14:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_001,0.765,1.283,0.342,0.196,1,51
STU_0032,7,2026-01-30T21:18:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.398,1.236,0.412,0.19,1,49
STU_0032,8,2026-01-30T21:21:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.068,1.754,0.482,0.311,0,43
STU_0032,9,2026-01-30T21:23:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_003,1.091,1.488,0.462,0.261,0,37
STU_0032,10,2026-01-30T21:26:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_006,0.411,1.383,0.442,0.405,0,48
STU_0032,11,2026-01-30T21:28:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.513,1.74,0.422,0.225,0,43
STU_0032,12,2026-01-30T21:32:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_004,1.256,1.224,0.402,0.235,0,56
STU_0032,13,2026-01-30T21:35:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.218,1.104,0.382,0.6,0,45
STU_0032,14,2026-01-30T21:38:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.168,1.459,0.362,0.656,0,39
STU_0032,15,2026-01-30T21:43:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.284,1.256,0.342,0.158,0,45
STU_0032,16,2026-01-30T21:47:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.574,1.135,0.322,0.316,0,36
STU_0032,17,2026-01-30T21:51:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_007,1.333,1.675,0.302,0.28,0,64
STU_0032,18,2026-01-30T21:55:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.013,1.633,0.282,0.212,0,61
STU_0032,19,2026-01-30T22:00:00+00:00,Probability Distributions,Statistics,ITEM_PROB_007,0.392,1.679,0.262,0.54,1,38
STU_0032,20,2026-01-30T22:04:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_004,1.061,1.127,0.332,0.252,0,64
STU_0032,21,2026-01-30T22:06:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_002,-0.228,1.711,0.312,0.193,0,38
STU_0032,22,2026-01-30T22:10:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.63,1.248,0.292,0.484,1,44
STU_0032,23,2026-01-30T22:15:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_001,-0.449,1.397,0.362,0.243,0,35
STU_0032,24,2026-01-30T22:20:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.248,1.152,0.342,0.227,1,64
STU_0032,25,2026-01-30T22:23:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.689,1.357,0.412,0.202,1,69
STU_0032,26,2026-01-30T22:27:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_001,1.298,1.254,0.482,0.428,0,51
STU_0032,27,2026-01-30T22:31:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_008,0.366,1.325,0.462,0.284,0,38
STU_0032,28,2026-01-30T22:35:00+00:00,Data Types & Mutability,Python,ITEM_DATA_003,-1.993,1.442,0.442,0.228,1,28
STU_0032,29,2026-01-30T22:38:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.514,1.58,0.512,0.174,1,32
STU_0032,30,2026-01-30T22:41:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_008,0.507,1.298,0.582,0.365,0,35
STU_0032,31,2026-01-30T22:45:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,0.168,1.14,0.562,0.348,1,51
STU_0032,32,2026-01-30T22:47:00+00:00,Control Flow & Generators,Python,ITEM_CONT_008,-0.664,1.122,0.632,0.618,0,34
STU_0032,33,2026-01-30T22:50:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_002,0.656,1.329,0.612,0.328,0,38
STU_0032,34,2026-01-30T22:54:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.07,1.522,0.592,0.477,0,42
STU_0032,35,2026-01-30T22:56:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_002,-0.487,1.347,0.572,0.219,0,27
STU_0032,36,2026-01-30T23:00:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_007,0.889,1.604,0.552,0.236,1,62
STU_0032,37,2026-01-30T23:03:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.438,1.247,0.622,0.256,0,60
STU_0032,38,2026-01-30T23:07:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.013,1.328,0.602,0.33,0,71
STU_0032,39,2026-01-30T23:10:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.33,1.576,0.582,0.142,1,68
STU_0032,40,2026-01-30T23:15:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_004,1.053,1.281,0.652,0.19,0,55
STU_0032,41,2026-01-30T23:20:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_005,-0.683,1.558,0.632,0.386,1,41
STU_0032,42,2026-01-30T23:24:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.043,1.291,0.702,0.171,1,45
STU_0032,43,2026-01-30T23:27:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.117,1.266,0.772,0.59,1,54
STU_0032,44,2026-01-30T23:29:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.181,1.709,0.842,0.387,0,59
STU_0032,45,2026-01-30T23:32:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.257,1.67,0.822,0.385,1,61
STU_0032,46,2026-01-30T23:36:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_005,0.103,1.23,0.892,0.365,1,40
STU_0032,47,2026-01-30T23:40:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.236,1.701,0.962,0.197,0,38
STU_0032,48,2026-01-30T23:44:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_008,-0.21,1.575,0.942,0.389,0,45
STU_0032,49,2026-01-30T23:47:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_005,0.661,1.799,0.922,0.295,1,47
STU_0032,50,2026-01-30T23:49:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _005,-1.429,1.483,0.992,0.443,1,50
STU_0033,1,2026-01-15T18:00:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.244,1.703,0.357,0.251,1,58
STU_0033,2,2026-01-15T18:03:00+00:00,Control Flow & Generators,Python,ITEM_CONT_007,-0.646,1.554,0.427,0.253,0,19
STU_0033,3,2026-01-15T18:07:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.299,1.794,0.407,0.155,0,61
STU_0033,4,2026-01-15T18:11:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.381,1.582,0.387,0.078,0,62
STU_0033,5,2026-01-15T18:14:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.475,1.381,0.367,0.153,0,56
STU_0033,6,2026-01-15T18:18:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_003,0.731,1.746,0.347,0.094,0,49
STU_0033,7,2026-01-15T18:22:00+00:00,Window Functions,SQL,ITEM_WIND_005,0.329,1.289,0.327,0.08,0,69
STU_0033,8,2026-01-15T18:27:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.67,1.469,0.307,0.199,0,49
STU_0033,9,2026-01-15T18:32:00+00:00,Data Types & Mutability,Python,ITEM_DATA_001,-1.814,1.35,0.287,0.179,1,28
STU_0033,10,2026-01-15T18:34:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_004,1.096,1.361,0.357,0.084,0,58
STU_0033,11,2026-01-15T18:36:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_003,0.934,1.285,0.337,0.08,0,57
STU_0033,12,2026-01-15T18:38:00+00:00,Window Functions,SQL,ITEM_WIND_003,0.328,1.321,0.317,0.08,1,40
STU_0033,13,2026-01-15T18:40:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_004,0.404,1.187,0.387,0.139,0,35
STU_0033,14,2026-01-15T18:45:00+00:00,Control Flow & Generators,Python,ITEM_CONT_007,-0.505,1.321,0.367,0.228,0,40
STU_0033,15,2026-01-15T18:47:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_004,-0.311,1.6,0.347,0.138,1,55
STU_0033,16,2026-01-15T18:49:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.316,1.158,0.417,0.272,1,52
STU_0033,17,2026-01-15T18:53:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_007,-0.566,1.626,0.487,0.676,1,35
STU_0033,18,2026-01-15T18:55:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.66,1.56,0.557,0.462,1,33
STU_0033,19,2026-01-15T18:58:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.59,1.583,0.627,0.205,0,40
STU_0033,20,2026-01-15T19:01:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.397,1.623,0.607,0.319,1,44
STU_0033,21,2026-01-15T19:04:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_008,0.309,1.487,0.677,0.125,0,39
STU_0033,22,2026-01-15T19:06:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.329,1.506,0.657,0.205,1,48
STU_0033,23,2026-01-15T19:09:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_002,0.307,1.304,0.727,0.113,1,46
STU_0033,24,2026-01-15T19:11:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_002,0.295,1.486,0.797,0.446,1,56
STU_0033,25,2026-01-15T19:16:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_003,0.092,1.429,0.867,0.59,1,30
STU_0033,26,2026-01-15T19:18:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.311,1.26,0.937,0.47,0,57
STU_0033,27,2026-01-15T19:23:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_002,0.276,1.353,0.917,0.43,0,41
STU_0033,28,2026-01-15T19:25:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_006,-0.485,1.195,0.897,0.76,1,37
STU_0033,29,2026-01-15T19:27:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_007,0.904,1.34,0.967,0.387,0,43
STU_0033,30,2026-01-15T19:29:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.264,1.36,0.947,0.362,1,49
STU_0033,31,2026-01-15T19:33:00+00:00,Control Flow & Generators,Python,ITEM_CONT_006,-0.861,1.612,1.017,0.185,0,24
STU_0033,32,2026-01-15T19:36:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.5,1.5,0.997,0.216,0,52
STU_0033,33,2026-01-15T19:40:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.018,1.153,0.977,0.387,0,42
STU_0033,34,2026-01-15T19:44:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.4,1.707,0.957,0.496,1,41
STU_0033,35,2026-01-15T19:46:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.352,1.614,1.027,0.649,1,56
STU_0033,36,2026-01-15T19:48:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_007,0.104,1.433,1.097,0.343,1,38
STU_0033,37,2026-01-15T19:52:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.236,1.703,1.167,0.348,1,43
STU_0033,38,2026-01-15T19:57:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.218,1.324,1.237,0.741,1,72
STU_0033,39,2026-01-15T20:02:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_002,-0.232,1.649,1.307,0.528,1,29
STU_0033,40,2026-01-15T20:05:00+00:00,Data Types & Mutability,Python,ITEM_DATA_002,-1.87,1.545,1.377,0.393,1,29
STU_0033,41,2026-01-15T20:08:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_008,0.234,1.496,1.447,0.392,1,52
STU_0033,42,2026-01-15T20:11:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.617,1.102,1.517,0.166,1,45
STU_0033,43,2026-01-15T20:16:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_002,0.661,1.292,1.587,0.348,0,48
STU_0033,44,2026-01-15T20:20:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.58,1.384,1.567,0.383,1,74
STU_0033,45,2026-01-15T20:25:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.225,1.179,1.637,0.423,0,34
STU_0033,46,2026-01-15T20:27:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_002,1.031,1.641,1.617,0.154,1,42
STU_0033,47,2026-01-15T20:31:00+00:00,Probability Distributions,Statistics,ITEM_PROB_001,0.251,1.562,1.687,0.446,0,33
STU_0033,48,2026-01-15T20:35:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_008,0.839,1.544,1.667,0.313,1,56
STU_0033,49,2026-01-15T20:40:00+00:00,Probability Distributions,Statistics,ITEM_PROB_005,0.09,1.43,1.737,0.401,1,41
STU_0033,50,2026-01-15T20:44:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.021,1.783,1.807,0.482,1,56
STU_0034,1,2026-01-28T14:00:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.425,1.157,-0.304,0.271,0,45
STU_0034,2,2026-01-28T14:04:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.099,1.679,-0.324,0.072,0,58
STU_0034,3,2026-01-28T14:06:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_003,0.187,1.238,-0.344,0.176,0,50
STU_0034,4,2026-01-28T14:10:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.975,1.73,-0.364,0.046,1,41
STU_0034,5,2026-01-28T14:13:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_008,0.215,1.293,-0.294,0.09,1,51
STU_0034,6,2026-01-28T14:15:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_007,-0.374,1.454,-0.224,0.233,1,27
STU_0034,7,2026-01-28T14:17:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.039,1.694,-0.154,0.08,0,61
STU_0034,8,2026-01-28T14:20:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.369,1.418,-0.174,0.08,0,59
STU_0034,9,2026-01-28T14:23:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_001,-0.326,1.577,-0.194,0.318,0,58
STU_0034,10,2026-01-28T14:28:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_005,-0.23,1.188,-0.214,0.286,1,51
STU_0034,11,2026-01-28T14:33:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _005,-1.649,1.267,-0.144,0.066,0,41
STU_0034,12,2026-01-28T14:36:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.458,1.224,-0.164,0.244,0,61
STU_0034,13,2026-01-28T14:39:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.252,1.257,-0.184,0.08,0,45
STU_0034,14,2026-01-28T14:43:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.037,1.435,-0.204,0.08,1,52
STU_0034,15,2026-01-28T14:45:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.336,1.6,-0.134,0.158,0,40
STU_0034,16,2026-01-28T14:47:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _002,-1.524,1.759,-0.154,0.08,0,56
STU_0034,17,2026-01-28T14:49:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _002,-1.558,1.21,-0.174,0.08,1,42
STU_0034,18,2026-01-28T14:52:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.203,1.614,-0.104,0.57,0,33
STU_0034,19,2026-01-28T14:55:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.881,1.22,-0.124,0.341,1,47
STU_0034,20,2026-01-28T15:00:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.436,1.459,-0.054,0.327,1,65
STU_0034,21,2026-01-28T15:05:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.107,1.778,0.016,0.248,1,28
STU_0034,22,2026-01-28T15:10:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.674,1.301,0.086,0.417,1,43
STU_0034,23,2026-01-28T15:12:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_001,-0.012,1.276,0.156,0.43,1,50
STU_0034,24,2026-01-28T15:15:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_003,0.801,1.313,0.226,0.574,0,61
STU_0034,25,2026-01-28T15:19:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.617,1.314,0.206,0.22,0,39
STU_0034,26,2026-01-28T15:24:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_006,1.259,1.676,0.186,0.319,0,59
STU_0034,27,2026-01-28T15:29:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.399,1.205,0.166,0.142,0,59
STU_0034,28,2026-01-28T15:32:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _003,1.108,1.62,0.146,0.682,0,47
STU_0034,29,2026-01-28T15:37:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_003,-0.289,1.778,0.126,0.472,0,32
STU_0034,30,2026-01-28T15:40:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_004,0.199,1.711,0.106,0.128,0,40
STU_0034,31,2026-01-28T15:44:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.282,1.171,0.086,0.424,1,38
STU_0034,32,2026-01-28T15:49:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_007,-0.413,1.638,0.156,0.432,1,57
STU_0034,33,2026-01-28T15:53:00+00:00,Data Types & Mutability,Python,ITEM_DATA_002,-1.764,1.16,0.226,0.294,1,37
STU_0034,34,2026-01-28T15:56:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.438,1.491,0.296,0.475,1,15
STU_0034,35,2026-01-28T16:00:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _006,-1.668,1.566,0.366,0.319,0,35
STU_0034,36,2026-01-28T16:04:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_008,0.29,1.591,0.346,0.444,0,47
STU_0034,37,2026-01-28T16:09:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.202,1.283,0.326,0.216,0,43
STU_0034,38,2026-01-28T16:12:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_003,0.151,1.52,0.306,0.399,1,57
STU_0034,39,2026-01-28T16:14:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.043,1.629,0.376,0.287,1,49
STU_0034,40,2026-01-28T16:17:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.014,1.501,0.446,0.115,0,55
STU_0034,41,2026-01-28T16:19:00+00:00,Probability Distributions,Statistics,ITEM_PROB_001,0.297,1.728,0.426,0.195,0,51
STU_0034,42,2026-01-28T16:22:00+00:00,Probability Distributions,Statistics,ITEM_PROB_003,0.271,1.558,0.406,0.175,1,43
STU_0034,43,2026-01-28T16:25:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.336,1.678,0.476,0.476,1,45
STU_0034,44,2026-01-28T16:28:00+00:00,Control Flow & Generators,Python,ITEM_CONT_005,-0.832,1.354,0.546,0.569,1,52
STU_0034,45,2026-01-28T16:30:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.039,1.767,0.616,0.39,0,31
STU_0034,46,2026-01-28T16:32:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_008,0.492,1.515,0.596,0.502,1,61
STU_0034,47,2026-01-28T16:37:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.324,1.362,0.666,0.198,1,41
STU_0034,48,2026-01-28T16:42:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_002,1.152,1.798,0.736,0.473,0,49
STU_0034,49,2026-01-28T16:44:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.127,1.129,0.716,0.556,1,49
STU_0034,50,2026-01-28T16:48:00+00:00,Pandas DataFrames,Python,ITEM_PAND_005,-0.279,1.328,0.786,0.473,0,32
STU_0035,1,2026-01-30T12:00:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.672,1.722,2.079,0.23,1,35
STU_0035,2,2026-01-30T12:02:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_004,0.505,1.769,2.149,0.25,1,47
STU_0035,3,2026-01-30T12:04:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.297,1.481,2.219,0.157,0,30
STU_0035,4,2026-01-30T12:06:00+00:00,Pandas DataFrames,Python,ITEM_PAND_007,-0.353,1.131,2.199,0.141,1,27
STU_0035,5,2026-01-30T12:11:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_002,-0.552,1.25,2.269,0.167,1,40
STU_0035,6,2026-01-30T12:15:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.721,1.374,2.339,0.282,1,31
STU_0035,7,2026-01-30T12:18:00+00:00,Window Functions,SQL,ITEM_WIND_006,0.357,1.599,2.409,0.296,0,50
STU_0035,8,2026-01-30T12:22:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_008,-0.776,1.232,2.389,0.426,1,36
STU_0035,9,2026-01-30T12:26:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _001,0.819,1.524,2.459,0.199,0,56
STU_0035,10,2026-01-30T12:31:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.874,1.597,2.439,0.162,1,58
STU_0035,11,2026-01-30T12:36:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_005,-0.268,1.329,2.509,0.308,1,33
STU_0035,12,2026-01-30T12:39:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_003,0.353,1.466,2.579,0.184,0,48
STU_0035,13,2026-01-30T12:41:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.322,1.46,2.559,0.364,0,33
STU_0035,14,2026-01-30T12:43:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.391,1.374,2.539,0.165,1,41
STU_0035,15,2026-01-30T12:47:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_007,0.232,1.22,2.609,0.288,1,34
STU_0035,16,2026-01-30T12:52:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,1.094,1.653,2.679,0.38,0,43
STU_0035,17,2026-01-30T12:56:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_006,0.67,1.745,2.659,0.181,1,55
STU_0035,18,2026-01-30T12:58:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_003,0.43,1.331,2.729,0.382,1,55
STU_0035,19,2026-01-30T13:01:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_001,0.021,1.319,2.799,0.699,0,32
STU_0035,20,2026-01-30T13:04:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.467,1.695,2.779,0.376,1,38
STU_0035,21,2026-01-30T13:06:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.378,1.675,2.849,0.104,1,71
STU_0035,22,2026-01-30T13:08:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_005,0.952,1.112,2.919,0.394,1,42
STU_0035,23,2026-01-30T13:12:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_007,1.172,1.205,2.989,0.337,1,43
STU_0035,24,2026-01-30T13:14:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_008,1.193,1.245,3.059,0.402,0,54
STU_0035,25,2026-01-30T13:16:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_005,-0.639,1.479,3.039,0.384,1,36
STU_0035,26,2026-01-30T13:20:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _007,1.02,1.187,3.109,0.179,0,31
STU_0035,27,2026-01-30T13:23:00+00:00,Window Functions,SQL,ITEM_WIND_004,0.383,1.312,3.089,0.267,1,24
STU_0035,28,2026-01-30T13:26:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.8,1.404,3.159,0.552,1,42
STU_0035,29,2026-01-30T13:28:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.618,1.378,3.229,0.43,1,45
STU_0035,30,2026-01-30T13:32:00+00:00,Caching & Consistency,System Design,ITEM_CACH_003,0.581,1.167,3.299,0.527,1,44
STU_0035,31,2026-01-30T13:37:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.132,1.574,3.369,0.407,1,33
STU_0035,32,2026-01-30T13:41:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.301,1.559,3.439,0.328,0,43
STU_0035,33,2026-01-30T13:44:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _002,-1.578,1.41,3.419,0.342,1,36
STU_0035,34,2026-01-30T13:47:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.002,1.401,3.489,0.295,1,36
STU_0035,35,2026-01-30T13:50:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.566,1.329,3.559,0.695,1,44
