student_id,step,timestamp,concept,skill,item_id,irt_difficulty_b,irt_discrimination_a,student_theta,prior_mastery,is_correct,response_time_sec
STU_0054,19,2026-01-04T21:04:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,0.953,1.47,1.331,0.161,0,47
STU_0054,20,2026-01-04T21:06:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_006,-0.207,1.192,1.311,0.355,1,39
STU_0054,21,2026-01-04T21:11:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _007,-1.344,1.755,1.381,0.502,1,45
STU_0054,22,2026-01-04T21:16:00+00:00,Control Flow & Generators,Python,ITEM_CONT_008,-0.518,1.705,1.451,0.246,1,25
STU_0054,23,2026-01-04T21:20:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_006,0.445,1.197,1.521,0.084,0,53
STU_0054,24,2026-01-04T21:24:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.453,1.613,1.501,0.659,1,32
STU_0054,25,2026-01-04T21:27:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.152,1.771,1.571,0.533,0,68
STU_0055,1,2026-02-06T18:00:00+00:00,Window Functions,SQL,ITEM_WIND_007,0.496,1.717,0.281,0.23,0,45
STU_0055,2,2026-02-06T18:04:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_003,0.642,1.153,0.261,0.464,1,42
STU_0055,3,2026-02-06T18:08:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_004,0.145,1.775,0.331,0.069,0,39
STU_0055,4,2026-02-06T18:12:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.576,1.287,0.311,0.461,1,45
STU_0055,5,2026-02-06T18:15:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _006,-1.377,1.303,0.381,0.245,0,28
STU_0055,6,2026-02-06T18:19:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_008,-0.469,1.767,0.361,0.504,1,38
STU_0055,7,2026-02-06T18:24:00+00:00,Data Types & Mutability,Python,ITEM_DATA_001,-1.925,1.222,0.431,0.112,1,35
STU_0055,8,2026-02-06T18:28:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_004,1.267,1.517,0.501,0.579,0,68
STU_0055,9,2026-02-06T18:33:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.442,1.329,0.481,0.458,1,31
STU_0055,10,2026-02-06T18:36:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_001,0.611,1.573,0.551,0.339,0,53
STU_0055,11,2026-02-06T18:39:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.685,1.131,0.531,0.22,0,47
STU_0055,12,2026-02-06T18:44:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.301,1.705,0.511,0.443,0,49
STU_0055,13,2026-02-06T18:48:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _001,-1.605,1.474,0.491,0.198,0,25
STU_0055,14,2026-02-06T18:51:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.889,1.311,0.471,0.272,0,28
STU_0055,15,2026-02-06T18:53:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _004,0.827,1.685,0.451,0.419,1,35
STU_0055,16,2026-02-06T18:55:00+00:00,Data Types & Mutability,Python,ITEM_DATA_006,-1.688,1.55,0.521,0.245,1,61
STU_0055,17,2026-02-06T18:57:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.279,1.435,0.591,0.519,1,29
STU_0055,18,2026-02-06T18:59:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.171,1.738,0.661,0.409,1,44
STU_0055,19,2026-02-06T19:01:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_003,-0.113,1.202,0.731,0.515,1,39
STU_0055,20,2026-02-06T19:04:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,-0.017,1.183,0.801,0.214,0,36
STU_0055,21,2026-02-06T19:07:00+00:00,Control Flow & Generators,Python,ITEM_CONT_002,-0.854,1.64,0.781,0.664,1,29
STU_0055,22,2026-02-06T19:09:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_008,-0.439,1.191,0.851,0.502,1,51
STU_0055,23,2026-02-06T19:12:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_008,0.537,1.62,0.921,0.561,1,57
STU_0055,24,2026-02-06T19:15:00+00:00,Window Functions,SQL,ITEM_WIND_007,0.57,1.623,0.991,0.207,1,45
STU_0055,25,2026-02-06T19:19:00+00:00,Window Functions,SQL,ITEM_WIND_005,0.414,1.562,1.061,0.35,1,51
STU_0056,1,2026-01-04T16:00:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.322,1.13,0.927,0.593,1,54
STU_0056,2,2026-01-04T16:02:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _005,1.085,1.332,0.997,0.831,0,56
STU_0056,3,2026-01-04T16:07:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.18,1.38,0.977,0.55,1,34
STU_0056,4,2026-01-04T16:09:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.774,1.227,1.047,0.521,1,30
STU_0056,5,2026-01-04T16:14:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_001,-0.398,1.121,1.117,0.167,1,38
STU_0056,6,2026-01-04T16:18:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.6,1.663,1.187,0.695,0,42
STU_0056,7,2026-01-04T16:22:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.356,1.406,1.167,0.422,1,40
STU_0056,8,2026-01-04T16:24:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_005,1.196,1.197,1.237,0.231,0,57
STU_0056,9,2026-01-04T16:29:00+00:00,Probability Distributions,Statistics,ITEM_PROB_001,0.17,1.317,1.217,0.526,1,42
STU_0056,10,2026-01-04T16:31:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_001,-0.08,1.512,1.287,0.175,0,45
STU_0056,11,2026-01-04T16:35:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,0.794,1.638,1.267,0.157,0,54
STU_0056,12,2026-01-04T16:37:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.4,1.798,1.247,0.446,1,45
STU_0056,13,2026-01-04T16:41:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.332,1.675,1.317,0.629,0,41
STU_0056,14,2026-01-04T16:46:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_007,0.089,1.146,1.297,0.566,1,36
STU_0056,15,2026-01-04T16:51:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.277,1.305,1.367,0.317,1,41
STU_0056,16,2026-01-04T16:53:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_004,0.687,1.301,1.437,0.188,1,40
STU_0056,17,2026-01-04T16:56:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.475,1.248,1.507,0.546,0,46
STU_0056,18,2026-01-04T16:58:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.322,1.11,1.487,0.44,0,45
STU_0056,19,2026-01-04T17:01:00+00:00,Data Types & Mutability,Python,ITEM_DATA_003,-1.914,1.136,1.467,0.608,1,36
STU_0056,20,2026-01-04T17:03:00+00:00,Pandas DataFrames,Python,ITEM_PAND_005,-0.236,1.689,1.537,0.667,1,32
STU_0056,21,2026-01-04T17:05:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.577,1.659,1.607,0.201,1,35
STU_0056,22,2026-01-04T17:08:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_005,-0.067,1.411,1.677,0.157,1,46
STU_0056,23,2026-01-04T17:10:00+00:00,Pandas DataFrames,Python,ITEM_PAND_005,-0.012,1.75,1.747,0.727,0,29
STU_0056,24,2026-01-04T17:13:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.397,1.416,1.727,0.286,0,32
STU_0056,25,2026-01-04T17:18:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.25,1.753,1.707,0.207,0,64
STU_0057,1,2026-01-07T15:00:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_006,0.612,1.59,0.085,0.538,0,50
STU_0057,2,2026-01-07T15:04:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_004,0.298,1.284,0.065,0.561,0,30
STU_0057,3,2026-01-07T15:08:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_002,-0.689,1.497,0.045,0.445,1,46
STU_0057,4,2026-01-07T15:13:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_005,0.594,1.738,0.115,0.294,0,47
STU_0057,5,2026-01-07T15:15:00+00:00,Caching & Consistency,System Design,ITEM_CACH_007,0.416,1.735,0.095,0.613,1,39
STU_0057,6,2026-01-07T15:20:00+00:00,Caching & Consistency,System Design,ITEM_CACH_002,0.258,1.29,0.165,0.682,1,26
STU_0057,7,2026-01-07T15:23:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_005,0.549,1.743,0.235,0.484,0,56
STU_0057,8,2026-01-07T15:28:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_008,-0.235,1.532,0.215,0.357,0,35
STU_0057,9,2026-01-07T15:32:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_002,1.252,1.319,0.195,0.208,0,42
STU_0057,10,2026-01-07T15:36:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_003,0.535,1.785,0.175,0.436,0,51
STU_0057,11,2026-01-07T15:39:00+00:00,Control Flow & Generators,Python,ITEM_CONT_004,-0.562,1.647,0.155,0.27,0,41
STU_0057,12,2026-01-07T15:44:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.782,1.179,0.135,0.332,1,25
STU_0057,13,2026-01-07T15:49:00+00:00,Window Functions,SQL,ITEM_WIND_003,0.368,1.274,0.205,0.611,0,51
STU_0057,14,2026-01-07T15:51:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_001,1.332,1.329,0.185,0.187,0,55
STU_0057,15,2026-01-07T15:55:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_001,0.719,1.78,0.165,0.332,1,49
STU_0057,16,2026-01-07T15:59:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.201,1.578,0.235,0.088,1,56
STU_0057,17,2026-01-07T16:04:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_003,0.264,1.329,0.305,0.141,0,31
STU_0057,18,2026-01-07T16:06:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.226,1.706,0.285,0.505,1,31
STU_0057,19,2026-01-07T16:11:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_001,0.407,1.775,0.355,0.594,1,49
STU_0057,20,2026-01-07T16:16:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_003,0.697,1.648,0.425,0.452,1,40
STU_0057,21,2026-01-07T16:19:00+00:00,Probability Distributions,Statistics,ITEM_PROB_006,0.135,1.302,0.495,0.096,1,47
STU_0057,22,2026-01-07T16:23:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_002,1.37,1.106,0.565,0.09,0,38
STU_0057,23,2026-01-07T16:26:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_007,0.718,1.774,0.545,0.551,0,57
STU_0057,24,2026-01-07T16:31:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_001,-0.537,1.317,0.525,0.452,1,38
STU_0057,25,2026-01-07T16:33:00+00:00,Pandas DataFrames,Python,ITEM_PAND_006,-0.329,1.596,0.595,0.058,1,43
STU_0058,1,2026-02-10T20:00:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.106,1.601,-0.844,0.116,0,38
STU_0058,2,2026-02-10T20:04:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.462,1.69,-0.864,0.649,1,61
STU_0058,3,2026-02-10T20:08:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_006,-0.529,1.678,-0.794,0.29,1,46
STU_0058,4,2026-02-10T20:10:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_006,0.341,1.252,-0.724,0.667,0,42
STU_0058,5,2026-02-10T20:13:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.238,1.203,-0.744,0.536,0,42
STU_0058,6,2026-02-10T20:18:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_001,-0.273,1.398,-0.764,0.748,0,34
STU_0058,7,2026-02-10T20:22:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.492,1.592,-0.784,0.787,0,45
STU_0058,8,2026-02-10T20:26:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _007,1.072,1.278,-0.804,0.295,1,60
STU_0058,9,2026-02-10T20:30:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _004,-1.593,1.733,-0.734,0.152,0,21
STU_0058,10,2026-02-10T20:35:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _008,-1.491,1.267,-0.754,0.136,0,42
STU_0058,11,2026-02-10T20:37:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.232,1.21,-0.774,0.408,0,43
STU_0058,12,2026-02-10T20:40:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.447,1.747,-0.794,0.712,0,50
STU_0058,13,2026-02-10T20:42:00+00:00,Control Flow & Generators,Python,ITEM_CONT_001,-0.574,1.11,-0.814,0.047,1,37
STU_0058,14,2026-02-10T20:44:00+00:00,Pandas DataFrames,Python,ITEM_PAND_008,-0.123,1.37,-0.744,0.678,1,56
STU_0058,15,2026-02-10T20:49:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_006,-0.096,1.159,-0.674,0.104,0,54
STU_0058,16,2026-02-10T20:54:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.284,1.742,-0.694,0.736,1,18
STU_0058,17,2026-02-10T20:56:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_007,0.904,1.133,-0.624,0.549,0,43
STU_0058,18,2026-02-10T20:59:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.326,1.386,-0.644,0.414,0,37
STU_0058,19,2026-02-10T21:01:00+00:00,Data Types & Mutability,Python,ITEM_DATA_007,-1.921,1.641,-0.664,0.215,1,53
STU_0058,20,2026-02-10T21:04:00+00:00,Data Types & Mutability,Python,ITEM_DATA_008,-1.852,1.671,-0.594,0.356,0,52
STU_0058,21,2026-02-10T21:06:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.308,1.582,-0.614,0.709,1,39
STU_0058,22,2026-02-10T21:11:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_002,-0.663,1.109,-0.544,0.418,0,47
STU_0058,23,2026-02-10T21:13:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_005,-0.464,1.795,-0.564,0.67,1,35
STU_0058,24,2026-02-10T21:15:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _008,1.017,1.17,-0.494,0.422,0,64
STU_0058,25,2026-02-10T21:17:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_004,1.346,1.357,-0.514,0.641,0,49
STU_0059,1,2026-01-27T10:00:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_006,-0.223,1.48,-0.371,0.33,0,43
STU_0059,2,2026-01-27T10:02:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_001,0.126,1.65,-0.391,0.655,0,30
STU_0059,3,2026-01-27T10:04:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_008,0.13,1.782,-0.411,0.405,0,28
STU_0059,4,2026-01-27T10:06:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_004,0.334,1.23,-0.431,0.124,1,56
STU_0059,5,2026-01-27T10:11:00+00:00,Control Flow & Generators,Python,ITEM_CONT_008,-0.572,1.195,-0.361,0.329,1,28
STU_0059,6,2026-01-27T10:13:00+00:00,Probability Distributions,Statistics,ITEM_PROB_002,0.237,1.576,-0.291,0.152,1,21
STU_0059,7,2026-01-27T10:17:00+00:00,Caching & Consistency,System Design,ITEM_CACH_003,0.485,1.589,-0.221,0.595,1,48
STU_0059,8,2026-01-27T10:22:00+00:00,Probability Distributions,Statistics,ITEM_PROB_005,0.237,1.501,-0.151,0.304,0,38
STU_0059,9,2026-01-27T10:26:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_003,0.406,1.389,-0.171,0.59,0,47
STU_0059,10,2026-01-27T10:31:00+00:00,Window Functions,SQL,ITEM_WIND_002,0.522,1.668,-0.191,0.506,1,59
STU_0059,11,2026-01-27T10:33:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_007,-0.567,1.208,-0.121,0.079,0,30
STU_0059,12,2026-01-27T10:36:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.373,1.428,-0.141,0.282,1,61
STU_0059,13,2026-01-27T10:41:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_003,-0.49,1.717,-0.071,0.08,1,36
STU_0059,14,2026-01-27T10:46:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.124,1.703,-0.001,0.475,0,38
STU_0059,15,2026-01-27T10:49:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_005,0.919,1.793,-0.021,0.337,0,57
STU_0059,16,2026-01-27T10:52:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.321,1.224,-0.041,0.668,0,22
STU_0059,17,2026-01-27T10:57:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_008,0.816,1.332,-0.061,0.263,1,68
STU_0059,18,2026-01-27T11:01:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_007,-0.78,1.352,0.009,0.253,0,34
STU_0059,19,2026-01-27T11:04:00+00:00,Window Functions,SQL,ITEM_WIND_001,0.426,1.61,-0.011,0.595,1,52
STU_0059,20,2026-01-27T11:08:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_002,0.343,1.445,0.059,0.587,0,42
STU_0059,21,2026-01-27T11:11:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_007,0.28,1.798,0.039,0.365,0,28
STU_0059,22,2026-01-27T11:13:00+00:00,RESTful APIs & HTTP,Backend Architecture,ITEM_REST_007,-0.105,1.113,0.019,0.354,1,33
STU_0059,23,2026-01-27T11:15:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.581,1.218,0.089,0.411,1,69
STU_0059,24,2026-01-27T11:18:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_001,0.627,1.753,0.159,0.529,0,52
STU_0059,25,2026-01-27T11:20:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.354,1.406,0.139,0.517,1,47
STU_0060,1,2026-02-11T15:00:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_007,0.319,1.271,1.683,0.321,0,45
STU_0060,2,2026-02-11T15:04:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.006,1.72,1.663,0.552,1,43
STU_0060,3,2026-02-11T15:06:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_008,0.459,1.334,1.733,0.52,0,52
STU_0060,4,2026-02-11T15:10:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_002,0.923,1.787,1.713,0.634,1,63
STU_0060,5,2026-02-11T15:13:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_007,0.995,1.64,1.783,0.7,1,36
STU_0060,6,2026-02-11T15:15:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_003,1.381,1.268,1.853,0.632,0,69
STU_0060,7,2026-02-11T15:20:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_008,1.041,1.231,1.833,0.405,1,40
STU_0060,8,2026-02-11T15:22:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_003,-0.562,1.101,1.903,0.345,1,47
STU_0060,9,2026-02-11T15:25:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_003,-0.499,1.104,1.973,0.463,1,44
STU_0060,10,2026-02-11T15:27:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_002,0.318,1.608,2.043,0.437,1,30
STU_0060,11,2026-02-11T15:32:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_002,0.402,1.356,2.113,0.139,1,62
STU_0060,12,2026-02-11T15:34:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_006,1.275,1.475,2.183,0.229,1,39
STU_0060,13,2026-02-11T15:39:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_007,-0.411,1.217,2.253,0.559,1,34
STU_0060,14,2026-02-11T15:41:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_004,-0.78,1.795,2.323,0.639,1,41
STU_0060,15,2026-02-11T15:43:00+00:00,Caching & Consistency,System Design,ITEM_CACH_008,0.592,1.526,2.393,0.622,1,59
STU_0060,16,2026-02-11T15:46:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_003,1.21,1.773,2.463,0.368,1,58
STU_0060,17,2026-02-11T15:49:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_004,0.702,1.214,2.533,0.294,1,49
STU_0060,18,2026-02-11T15:53:00+00:00,Caching & Consistency,System Design,ITEM_CACH_001,0.251,1.749,2.603,0.69,0,58
STU_0060,19,2026-02-11T15:57:00+00:00,Pandas DataFrames,Python,ITEM_PAND_004,-0.289,1.441,2.583,0.224,1,58
STU_0060,20,2026-02-11T16:00:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_004,0.744,1.623,2.653,0.421,1,73
STU_0060,21,2026-02-11T16:02:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_001,0.351,1.539,2.723,0.289,1,40
STU_0060,22,2026-02-11T16:05:00+00:00,Control Flow & Generators,Python,ITEM_CONT_008,-0.789,1.6,2.793,0.118,1,43
STU_0060,23,2026-02-11T16:10:00+00:00,Gradient Boosting & Trees,Machine Learning,ITEM_GRAD_004,1.24,1.189,2.863,0.512,0,50
STU_0060,24,2026-02-11T16:14:00+00:00,Time Complexity & Big-O,Data Structures & Algorithms,ITEM_TIME_001,-0.722,1.729,2.843,0.704,1,29
STU_0060,25,2026-02-11T16:19:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.542,1.102,2.913,0.371,0,39
STU_0061,1,2026-01-02T14:00:00+00:00,Graph Algorithms,Data Structures & Algorithms,ITEM_GRAP_007,0.507,1.704,-0.133,0.416,0,32
STU_0061,2,2026-01-02T14:04:00+00:00,Neural Network Fundamentals,Deep Learning,ITEM_NEUR_005,0.232,1.417,-0.153,0.474,0,56
STU_0061,3,2026-01-02T14:08:00+00:00,Window Functions,SQL,ITEM_WIND_008,0.344,1.268,-0.173,0.141,0,33
STU_0061,4,2026-01-02T14:12:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.445,1.61,-0.193,0.249,0,26
STU_0061,5,2026-01-02T14:15:00+00:00,Bias-Variance Tradeoff,Machine Learning,ITEM_BIAS_001,-0.649,1.224,-0.213,0.459,1,52
STU_0061,6,2026-01-02T14:17:00+00:00,Distributed Systems & Scalability,System Design,ITEM_DIST_006,0.833,1.687,-0.143,0.239,0,61
STU_0061,7,2026-01-02T14:20:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_007,-0.362,1.326,-0.163,0.224,0,35
STU_0061,8,2026-01-02T14:25:00+00:00,Evaluation Metrics,Machine Learning,ITEM_EVAL_005,0.438,1.227,-0.183,0.29,0,45
STU_0061,9,2026-01-02T14:28:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_005,1.147,1.602,-0.203,0.099,0,64
STU_0061,10,2026-01-02T14:31:00+00:00,Hypothesis Testing & p-values,Statistics,ITEM_HYPO_004,-0.551,1.67,-0.223,0.201,1,36
STU_0061,11,2026-01-02T14:34:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _006,-1.324,1.672,-0.153,0.281,1,33
STU_0061,12,2026-01-02T14:38:00+00:00,Window Functions,SQL,ITEM_WIND_004,0.487,1.139,-0.083,0.127,0,49
STU_0061,13,2026-01-02T14:40:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.661,1.121,-0.103,0.183,0,64
STU_0061,14,2026-01-02T14:45:00+00:00,Transformers & Attention,Deep Learning,ITEM_TRAN_008,1.429,1.744,-0.123,0.685,1,64
STU_0061,15,2026-01-02T14:47:00+00:00,Caching & Consistency,System Design,ITEM_CACH_005,0.312,1.209,-0.053,0.423,1,50
STU_0061,16,2026-01-02T14:50:00+00:00,Probability Distributions,Statistics,ITEM_PROB_008,0.356,1.454,0.017,0.23,0,42
STU_0061,17,2026-01-02T14:52:00+00:00,NumPy & Vectorization,Python,ITEM_NUMP_001,0.099,1.55,-0.003,0.075,1,56
STU_0061,18,2026-01-02T14:57:00+00:00,Regularization & Loss Functions,Machine Learning,ITEM_REGU_007,0.65,1.674,0.067,0.093,1,37
STU_0061,19,2026-01-02T15:02:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.43,1.232,0.137,0.164,0,48
STU_0061,20,2026-01-02T15:06:00+00:00,Control Flow & Generators,Python,ITEM_CONT_008,-0.642,1.133,0.117,0.169,0,34
STU_0061,21,2026-01-02T15:08:00+00:00,Data Types & Mutability,Python,ITEM_DATA_001,-1.629,1.357,0.097,0.312,0,22
STU_0061,22,2026-01-02T15:10:00+00:00,Data Types & Mutability,Python,ITEM_DATA_003,-1.632,1.439,0.077,0.28,0,39
STU_0061,23,2026-01-02T15:14:00+00:00,A/B Testing & Causal Inference,Statistics,ITEM_A/B _001,1.065,1.762,0.057,0.309,1,49
STU_0061,24,2026-01-02T15:18:00+00:00,Database Indexing & Query Plans,SQL,ITEM_DATA_002,1.387,1.585,0.127,0.089,1,71
STU_0061,25,2026-01-02T15:23:00+00:00,SQL Querying & Joins,SQL,ITEM_SQL _006,-1.337,1.239,0.197,0.411,1,31
STU_0062,1,2026-01-01T16:00:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_002,0.426,1.7,-0.145,0.051,0,33
STU_0062,2,2026-01-01T16:04:00+00:00,Python Concurrency & GIL,Python,ITEM_PYTH_001,0.605,1.562,-0.165,0.387,1,39
STU_0062,3,2026-01-01T16:08:00+00:00,Message Queues & Async Tasks,Backend Architecture,ITEM_MESS_006,0.46,1.5,-0.095,0.08,0,52
STU_0062,4,2026-01-01T16:13:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.274,1.294,-0.115,0.135,0,35
STU_0062,5,2026-01-01T16:16:00+00:00,Authentication & Security,Backend Architecture,ITEM_AUTH_005,0.264,1.358,-0.135,0.714,1,48
STU_0062,6,2026-01-01T16:18:00+00:00,Pandas DataFrames,Python,ITEM_PAND_002,-0.174,1.743,-0.065,0.121,1,38
